File ID,Table ID,Sequence Number,Line Number,Start Position,Total Number of Cells in Table,Total Number of Cells in Sequence,Table Title,Subject Area
ACSSF,B20005F,96,38,0,,0,"$22,500 to $24,999",
ACSSF,B20005F,96,39,0,,0,"$25,000 to $29,999",
ACSSF,B20005F,96,40,0,,0,"$30,000 to $34,999",
ACSSF,B20005F,96,41,0,,0,"$35,000 to $39,999",
ACSSF,B20005F,96,42,0,,0,"$40,000 to $44,999",
ACSSF,B20005F,96,43,0,,0,"$45,000 to $49,999",
ACSSF,B20005F,96,44,0,,0,"$50,000 to $54,999",
ACSSF,B20005F,96,45,0,,0,"$55,000 to $64,999",
ACSSF,B20005F,96,46,0,,0,"$65,000 to $74,999",
ACSSF,B20005F,96,47,0,,0,"$75,000 to $99,999",
ACSSF,B20005F,96,48,0,,0,"$100,000 or more",
ACSSF,B20005F,96,49,0,,0,Female:,
ACSSF,B20005F,96,50,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,B20005F,96,51,0,,0,No earnings,
ACSSF,B20005F,96,52,0,,0,With earnings:,
ACSSF,B20005F,96,53,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005F,96,54,0,,0,"$2,500 to $4,999",
ACSSF,B20005F,96,55,0,,0,"$5,000 to $7,499",
ACSSF,B20005F,96,56,0,,0,"$7,500 to $9,999",
ACSSF,B20005F,96,57,0,,0,"$10,000 to $12,499",
ACSSF,B20005F,96,58,0,,0,"$12,500 to $14,999",
ACSSF,B20005F,96,59,0,,0,"$15,000 to $17,499",
ACSSF,B20005F,96,60,0,,0,"$17,500 to $19,999",
ACSSF,B20005F,96,61,0,,0,"$20,000 to $22,499",
ACSSF,B20005F,96,62,0,,0,"$22,500 to $24,999",
ACSSF,B20005F,96,63,0,,0,"$25,000 to $29,999",
ACSSF,B20005F,96,64,0,,0,"$30,000 to $34,999",
ACSSF,B20005F,96,65,0,,0,"$35,000 to $39,999",
ACSSF,B20005F,96,66,0,,0,"$40,000 to $44,999",
ACSSF,B20005F,96,67,0,,0,"$45,000 to $49,999",
ACSSF,B20005F,96,68,0,,0,"$50,000 to $54,999",
ACSSF,B20005F,96,69,0,,0,"$55,000 to $64,999",
ACSSF,B20005F,96,70,0,,0,"$65,000 to $74,999",
ACSSF,B20005F,96,71,0,,0,"$75,000 to $99,999",
ACSSF,B20005F,96,72,0,,0,"$100,000 or more",
ACSSF,B20005F,96,73,0,,0,Other:,
ACSSF,B20005F,96,74,0,,0,No earnings,
ACSSF,B20005F,96,75,0,,0,With earnings:,
ACSSF,B20005F,96,76,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005F,96,77,0,,0,"$2,500 to $4,999",
ACSSF,B20005F,96,78,0,,0,"$5,000 to $7,499",
ACSSF,B20005F,96,79,0,,0,"$7,500 to $9,999",
ACSSF,B20005F,96,80,0,,0,"$10,000 to $12,499",
ACSSF,B20005F,96,81,0,,0,"$12,500 to $14,999",
ACSSF,B20005F,96,82,0,,0,"$15,000 to $17,499",
ACSSF,B20005F,96,83,0,,0,"$17,500 to $19,999",
ACSSF,B20005F,96,84,0,,0,"$20,000 to $22,499",
ACSSF,B20005F,96,85,0,,0,"$22,500 to $24,999",
ACSSF,B20005F,96,86,0,,0,"$25,000 to $29,999",
ACSSF,B20005F,96,87,0,,0,"$30,000 to $34,999",
ACSSF,B20005F,96,88,0,,0,"$35,000 to $39,999",
ACSSF,B20005F,96,89,0,,0,"$40,000 to $44,999",
ACSSF,B20005F,96,90,0,,0,"$45,000 to $49,999",
ACSSF,B20005F,96,91,0,,0,"$50,000 to $54,999",
ACSSF,B20005F,96,92,0,,0,"$55,000 to $64,999",
ACSSF,B20005F,96,93,0,,0,"$65,000 to $74,999",
ACSSF,B20005F,96,94,0,,0,"$75,000 to $99,999",
ACSSF,B20005F,96,95,0,,0,"$100,000 or more",
ACSSF,C20005E,96,0,102,39 CELLS,0,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALO,Earnings
ACSSF,C20005E,96,0,0,,0,Universe:  Native Hawaiian and Other Pacific Islander alone population 16 years and over,
ACSSF,C20005E,96,1,0,,0,Total:,
ACSSF,C20005E,96,2,0,,0,Male:,
ACSSF,C20005E,96,3,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,C20005E,96,4,0,,0,No earnings,
ACSSF,C20005E,96,5,0,,0,With earnings:,
ACSSF,C20005E,96,6,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005E,96,7,0,,0,"$10,000 to $19,999",
ACSSF,C20005E,96,8,0,,0,"$20,000 to $29,999",
ACSSF,C20005E,96,9,0,,0,"$30,000 to $49,999",
ACSSF,C20005E,96,10,0,,0,"$50,000 to $74,999",
ACSSF,C20005E,96,11,0,,0,"$75,000 or more",
ACSSF,C20005E,96,12,0,,0,Other:,
ACSSF,C20005E,96,13,0,,0,No earnings,
ACSSF,C20005E,96,14,0,,0,With earnings:,
ACSSF,C20005E,96,15,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005E,96,16,0,,0,"$10,000 to $19,999",
ACSSF,C20005E,96,17,0,,0,"$20,000 to $29,999",
ACSSF,C20005E,96,18,0,,0,"$30,000 to $49,999",
ACSSF,C20005E,96,19,0,,0,"$50,000 to $74,999",
ACSSF,C20005E,96,20,0,,0,"$75,000 or more",
ACSSF,C20005E,96,21,0,,0,Female:,
ACSSF,C20005E,96,22,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,C20005E,96,23,0,,0,No earnings,
ACSSF,C20005E,96,24,0,,0,With earnings:,
ACSSF,C20005E,96,25,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005E,96,26,0,,0,"$10,000 to $19,999",
ACSSF,C20005E,96,27,0,,0,"$20,000 to $29,999",
ACSSF,C20005E,96,28,0,,0,"$30,000 to $49,999",
ACSSF,C20005E,96,29,0,,0,"$50,000 to $74,999",
ACSSF,C20005E,96,30,0,,0,"$75,000 or more",
ACSSF,C20005E,96,31,0,,0,Other:,
ACSSF,C20005E,96,32,0,,0,No earnings,
ACSSF,C20005E,96,33,0,,0,With earnings:,
ACSSF,C20005E,96,34,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005E,96,35,0,,0,"$10,000 to $19,999",
ACSSF,C20005E,96,36,0,,0,"$20,000 to $29,999",
ACSSF,C20005E,96,37,0,,0,"$30,000 to $49,999",
ACSSF,C20005E,96,38,0,,0,"$50,000 to $74,999",
ACSSF,C20005E,96,39,0,,0,"$75,000 or more",
ACSSF,C20005F,96,0,141,39 CELLS,173,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE),Earnings
ACSSF,C20005F,96,0,0,,0,Universe:  Some other race alone population 16 years and over,
ACSSF,C20005F,96,1,0,,0,Total:,
ACSSF,C20005F,96,2,0,,0,Male:,
ACSSF,C20005F,96,3,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,C20005F,96,4,0,,0,No earnings,
ACSSF,C20005F,96,5,0,,0,With earnings:,
ACSSF,C20005F,96,6,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005F,96,7,0,,0,"$10,000 to $19,999",
ACSSF,C20005F,96,8,0,,0,"$20,000 to $29,999",
ACSSF,C20005F,96,9,0,,0,"$30,000 to $49,999",
ACSSF,C20005F,96,10,0,,0,"$50,000 to $74,999",
ACSSF,C20005F,96,11,0,,0,"$75,000 or more",
ACSSF,C20005F,96,12,0,,0,Other:,
ACSSF,C20005F,96,13,0,,0,No earnings,
ACSSF,C20005F,96,14,0,,0,With earnings:,
ACSSF,C20005F,96,15,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005F,96,16,0,,0,"$10,000 to $19,999",
ACSSF,C20005F,96,17,0,,0,"$20,000 to $29,999",
ACSSF,C20005F,96,18,0,,0,"$30,000 to $49,999",
ACSSF,C20005F,96,19,0,,0,"$50,000 to $74,999",
ACSSF,C20005F,96,20,0,,0,"$75,000 or more",
ACSSF,C20005F,96,21,0,,0,Female:,
ACSSF,C20005F,96,22,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,C20005F,96,23,0,,0,No earnings,
ACSSF,C20005F,96,24,0,,0,With earnings:,
ACSSF,C20005F,96,25,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005F,96,26,0,,0,"$10,000 to $19,999",
ACSSF,C20005F,96,27,0,,0,"$20,000 to $29,999",
ACSSF,C20005F,96,28,0,,0,"$30,000 to $49,999",
ACSSF,C20005F,96,29,0,,0,"$50,000 to $74,999",
ACSSF,C20005F,96,30,0,,0,"$75,000 or more",
ACSSF,C20005F,96,31,0,,0,Other:,
ACSSF,C20005F,96,32,0,,0,No earnings,
ACSSF,C20005F,96,33,0,,0,With earnings:,
ACSSF,C20005F,96,34,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005F,96,35,0,,0,"$10,000 to $19,999",
ACSSF,C20005F,96,36,0,,0,"$20,000 to $29,999",
ACSSF,C20005F,96,37,0,,0,"$30,000 to $49,999",
ACSSF,C20005F,96,38,0,,0,"$50,000 to $74,999",
ACSSF,C20005F,96,39,0,,0,"$75,000 or more",
ACSSF,B20005G,97,0,7,95 CELLS,0,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (TWO OR MORE RACES),Earnings
ACSSF,B20005G,97,0,0,,0,Universe:  Two or more races population 16 years and over,
ACSSF,B20005G,97,1,0,,0,Total:,
ACSSF,B20005G,97,2,0,,0,Male:,
ACSSF,B20005G,97,3,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,B20005G,97,4,0,,0,No earnings,
ACSSF,B20005G,97,5,0,,0,With earnings:,
ACSSF,B20005G,97,6,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005G,97,7,0,,0,"$2,500 to $4,999",
ACSSF,B20005G,97,8,0,,0,"$5,000 to $7,499",
ACSSF,B20005G,97,9,0,,0,"$7,500 to $9,999",
ACSSF,B20005G,97,10,0,,0,"$10,000 to $12,499",
ACSSF,B20005G,97,11,0,,0,"$12,500 to $14,999",
ACSSF,B20005G,97,12,0,,0,"$15,000 to $17,499",
ACSSF,B20005G,97,13,0,,0,"$17,500 to $19,999",
ACSSF,B20005G,97,14,0,,0,"$20,000 to $22,499",
ACSSF,B20005G,97,15,0,,0,"$22,500 to $24,999",
ACSSF,B20005G,97,16,0,,0,"$25,000 to $29,999",
ACSSF,B20005G,97,17,0,,0,"$30,000 to $34,999",
ACSSF,B20005G,97,18,0,,0,"$35,000 to $39,999",
ACSSF,B20005G,97,19,0,,0,"$40,000 to $44,999",
ACSSF,B20005G,97,20,0,,0,"$45,000 to $49,999",
ACSSF,B20005G,97,21,0,,0,"$50,000 to $54,999",
ACSSF,B20005G,97,22,0,,0,"$55,000 to $64,999",
ACSSF,B20005G,97,23,0,,0,"$65,000 to $74,999",
ACSSF,B20005G,97,24,0,,0,"$75,000 to $99,999",
ACSSF,B20005G,97,25,0,,0,"$100,000 or more",
ACSSF,B20005G,97,26,0,,0,Other:,
ACSSF,B20005G,97,27,0,,0,No earnings,
ACSSF,B20005G,97,28,0,,0,With earnings:,
ACSSF,B20005G,97,29,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005G,97,30,0,,0,"$2,500 to $4,999",
ACSSF,B20005G,97,31,0,,0,"$5,000 to $7,499",
ACSSF,B20005G,97,32,0,,0,"$7,500 to $9,999",
ACSSF,B20005G,97,33,0,,0,"$10,000 to $12,499",
ACSSF,B20005G,97,34,0,,0,"$12,500 to $14,999",
ACSSF,B20005G,97,35,0,,0,"$15,000 to $17,499",
ACSSF,B20005G,97,36,0,,0,"$17,500 to $19,999",
ACSSF,B20005G,97,37,0,,0,"$20,000 to $22,499",
ACSSF,B20005G,97,38,0,,0,"$22,500 to $24,999",
ACSSF,B20005G,97,39,0,,0,"$25,000 to $29,999",
ACSSF,B20005G,97,40,0,,0,"$30,000 to $34,999",
ACSSF,B20005G,97,41,0,,0,"$35,000 to $39,999",
ACSSF,B20005G,97,42,0,,0,"$40,000 to $44,999",
ACSSF,B20005G,97,43,0,,0,"$45,000 to $49,999",
ACSSF,B20005G,97,44,0,,0,"$50,000 to $54,999",
ACSSF,B20005G,97,45,0,,0,"$55,000 to $64,999",
ACSSF,B20005G,97,46,0,,0,"$65,000 to $74,999",
ACSSF,B20005G,97,47,0,,0,"$75,000 to $99,999",
ACSSF,B20005G,97,48,0,,0,"$100,000 or more",
ACSSF,B20005G,97,49,0,,0,Female:,
ACSSF,B20005G,97,50,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,B20005G,97,51,0,,0,No earnings,
ACSSF,B20005G,97,52,0,,0,With earnings:,
ACSSF,B20005G,97,53,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005G,97,54,0,,0,"$2,500 to $4,999",
ACSSF,B20005G,97,55,0,,0,"$5,000 to $7,499",
ACSSF,B20005G,97,56,0,,0,"$7,500 to $9,999",
ACSSF,B20005G,97,57,0,,0,"$10,000 to $12,499",
ACSSF,B20005G,97,58,0,,0,"$12,500 to $14,999",
ACSSF,B20005G,97,59,0,,0,"$15,000 to $17,499",
ACSSF,B20005G,97,60,0,,0,"$17,500 to $19,999",
ACSSF,B20005G,97,61,0,,0,"$20,000 to $22,499",
ACSSF,B20005G,97,62,0,,0,"$22,500 to $24,999",
ACSSF,B20005G,97,63,0,,0,"$25,000 to $29,999",
ACSSF,B20005G,97,64,0,,0,"$30,000 to $34,999",
ACSSF,B20005G,97,65,0,,0,"$35,000 to $39,999",
ACSSF,B20005G,97,66,0,,0,"$40,000 to $44,999",
ACSSF,B20005G,97,67,0,,0,"$45,000 to $49,999",
ACSSF,B20005G,97,68,0,,0,"$50,000 to $54,999",
ACSSF,B20005G,97,69,0,,0,"$55,000 to $64,999",
ACSSF,B20005G,97,70,0,,0,"$65,000 to $74,999",
ACSSF,B20005G,97,71,0,,0,"$75,000 to $99,999",
ACSSF,B20005G,97,72,0,,0,"$100,000 or more",
ACSSF,B20005G,97,73,0,,0,Other:,
ACSSF,B20005G,97,74,0,,0,No earnings,
ACSSF,B20005G,97,75,0,,0,With earnings:,
ACSSF,B20005G,97,76,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005G,97,77,0,,0,"$2,500 to $4,999",
ACSSF,B20005G,97,78,0,,0,"$5,000 to $7,499",
ACSSF,B20005G,97,79,0,,0,"$7,500 to $9,999",
ACSSF,B20005G,97,80,0,,0,"$10,000 to $12,499",
ACSSF,B20005G,97,81,0,,0,"$12,500 to $14,999",
ACSSF,B20005G,97,82,0,,0,"$15,000 to $17,499",
ACSSF,B20005G,97,83,0,,0,"$17,500 to $19,999",
ACSSF,B20005G,97,84,0,,0,"$20,000 to $22,499",
ACSSF,B20005G,97,85,0,,0,"$22,500 to $24,999",
ACSSF,B20005G,97,86,0,,0,"$25,000 to $29,999",
ACSSF,B20005G,97,87,0,,0,"$30,000 to $34,999",
ACSSF,B20005G,97,88,0,,0,"$35,000 to $39,999",
ACSSF,B20005G,97,89,0,,0,"$40,000 to $44,999",
ACSSF,B20005G,97,90,0,,0,"$45,000 to $49,999",
ACSSF,B20005G,97,91,0,,0,"$50,000 to $54,999",
ACSSF,B20005G,97,92,0,,0,"$55,000 to $64,999",
ACSSF,B20005G,97,93,0,,0,"$65,000 to $74,999",
ACSSF,B20005G,97,94,0,,0,"$75,000 to $99,999",
ACSSF,B20005G,97,95,0,,0,"$100,000 or more",
ACSSF,B20005H,97,0,102,95 CELLS,0,"SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)",Earnings
ACSSF,B20005H,97,0,0,,0,"Universe:  White alone, not Hispanic or Latino population 16 years and over",
ACSSF,B20005H,97,1,0,,0,Total:,
ACSSF,B20005H,97,2,0,,0,Male:,
ACSSF,B20005H,97,3,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,B20005H,97,4,0,,0,No earnings,
ACSSF,B20005H,97,5,0,,0,With earnings:,
ACSSF,B20005H,97,6,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005H,97,7,0,,0,"$2,500 to $4,999",
ACSSF,B20005H,97,8,0,,0,"$5,000 to $7,499",
ACSSF,B20005H,97,9,0,,0,"$7,500 to $9,999",
ACSSF,B20005H,97,10,0,,0,"$10,000 to $12,499",
ACSSF,B20005H,97,11,0,,0,"$12,500 to $14,999",
ACSSF,B20005H,97,12,0,,0,"$15,000 to $17,499",
ACSSF,B20005H,97,13,0,,0,"$17,500 to $19,999",
ACSSF,B20005H,97,14,0,,0,"$20,000 to $22,499",
ACSSF,B20005H,97,15,0,,0,"$22,500 to $24,999",
ACSSF,B20005H,97,16,0,,0,"$25,000 to $29,999",
ACSSF,B20005H,97,17,0,,0,"$30,000 to $34,999",
ACSSF,B20005H,97,18,0,,0,"$35,000 to $39,999",
ACSSF,B20005H,97,19,0,,0,"$40,000 to $44,999",
ACSSF,B20005H,97,20,0,,0,"$45,000 to $49,999",
ACSSF,B20005H,97,21,0,,0,"$50,000 to $54,999",
ACSSF,B20005H,97,22,0,,0,"$55,000 to $64,999",
ACSSF,B20005H,97,23,0,,0,"$65,000 to $74,999",
ACSSF,B20005H,97,24,0,,0,"$75,000 to $99,999",
ACSSF,B20005H,97,25,0,,0,"$100,000 or more",
ACSSF,B20005H,97,26,0,,0,Other:,
ACSSF,B20005H,97,27,0,,0,No earnings,
ACSSF,B20005H,97,28,0,,0,With earnings:,
ACSSF,B20005H,97,29,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005H,97,30,0,,0,"$2,500 to $4,999",
ACSSF,B20005H,97,31,0,,0,"$5,000 to $7,499",
ACSSF,B20005H,97,32,0,,0,"$7,500 to $9,999",
ACSSF,B20005H,97,33,0,,0,"$10,000 to $12,499",
ACSSF,B20005H,97,34,0,,0,"$12,500 to $14,999",
ACSSF,B20005H,97,35,0,,0,"$15,000 to $17,499",
ACSSF,B20005H,97,36,0,,0,"$17,500 to $19,999",
ACSSF,B20005H,97,37,0,,0,"$20,000 to $22,499",
ACSSF,B20005H,97,38,0,,0,"$22,500 to $24,999",
ACSSF,B20005H,97,39,0,,0,"$25,000 to $29,999",
ACSSF,B20005H,97,40,0,,0,"$30,000 to $34,999",
ACSSF,B20005H,97,41,0,,0,"$35,000 to $39,999",
ACSSF,B20005H,97,42,0,,0,"$40,000 to $44,999",
ACSSF,B20005H,97,43,0,,0,"$45,000 to $49,999",
ACSSF,B20005H,97,44,0,,0,"$50,000 to $54,999",
ACSSF,B20005H,97,45,0,,0,"$55,000 to $64,999",
ACSSF,B20005H,97,46,0,,0,"$65,000 to $74,999",
ACSSF,B20005H,97,47,0,,0,"$75,000 to $99,999",
ACSSF,B20005H,97,48,0,,0,"$100,000 or more",
ACSSF,B20005H,97,49,0,,0,Female:,
ACSSF,B20005H,97,50,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,B20005H,97,51,0,,0,No earnings,
ACSSF,B20005H,97,52,0,,0,With earnings:,
ACSSF,B20005H,97,53,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005H,97,54,0,,0,"$2,500 to $4,999",
ACSSF,B20005H,97,55,0,,0,"$5,000 to $7,499",
ACSSF,B20005H,97,56,0,,0,"$7,500 to $9,999",
ACSSF,B20005H,97,57,0,,0,"$10,000 to $12,499",
ACSSF,B20005H,97,58,0,,0,"$12,500 to $14,999",
ACSSF,B20005H,97,59,0,,0,"$15,000 to $17,499",
ACSSF,B20005H,97,60,0,,0,"$17,500 to $19,999",
ACSSF,B20005H,97,61,0,,0,"$20,000 to $22,499",
ACSSF,B20005H,97,62,0,,0,"$22,500 to $24,999",
ACSSF,B20005H,97,63,0,,0,"$25,000 to $29,999",
ACSSF,B20005H,97,64,0,,0,"$30,000 to $34,999",
ACSSF,B20005H,97,65,0,,0,"$35,000 to $39,999",
ACSSF,B20005H,97,66,0,,0,"$40,000 to $44,999",
ACSSF,B20005H,97,67,0,,0,"$45,000 to $49,999",
ACSSF,B20005H,97,68,0,,0,"$50,000 to $54,999",
ACSSF,B20005H,97,69,0,,0,"$55,000 to $64,999",
ACSSF,B20005H,97,70,0,,0,"$65,000 to $74,999",
ACSSF,B20005H,97,71,0,,0,"$75,000 to $99,999",
ACSSF,B20005H,97,72,0,,0,"$100,000 or more",
ACSSF,B20005H,97,73,0,,0,Other:,
ACSSF,B20005H,97,74,0,,0,No earnings,
ACSSF,B20005H,97,75,0,,0,With earnings:,
ACSSF,B20005H,97,76,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005H,97,77,0,,0,"$2,500 to $4,999",
ACSSF,B20005H,97,78,0,,0,"$5,000 to $7,499",
ACSSF,B20005H,97,79,0,,0,"$7,500 to $9,999",
ACSSF,B20005H,97,80,0,,0,"$10,000 to $12,499",
ACSSF,B20005H,97,81,0,,0,"$12,500 to $14,999",
ACSSF,B20005H,97,82,0,,0,"$15,000 to $17,499",
ACSSF,B20005H,97,83,0,,0,"$17,500 to $19,999",
ACSSF,B20005H,97,84,0,,0,"$20,000 to $22,499",
ACSSF,B20005H,97,85,0,,0,"$22,500 to $24,999",
ACSSF,B20005H,97,86,0,,0,"$25,000 to $29,999",
ACSSF,B20005H,97,87,0,,0,"$30,000 to $34,999",
ACSSF,B20005H,97,88,0,,0,"$35,000 to $39,999",
ACSSF,B20005H,97,89,0,,0,"$40,000 to $44,999",
ACSSF,B20005H,97,90,0,,0,"$45,000 to $49,999",
ACSSF,B20005H,97,91,0,,0,"$50,000 to $54,999",
ACSSF,B20005H,97,92,0,,0,"$55,000 to $64,999",
ACSSF,B20005H,97,93,0,,0,"$65,000 to $74,999",
ACSSF,B20005H,97,94,0,,0,"$75,000 to $99,999",
ACSSF,B20005H,97,95,0,,0,"$100,000 or more",
ACSSF,C20005G,97,0,197,39 CELLS,229,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (TWO OR MORE RACES),Earnings
ACSSF,C20005G,97,0,0,,0,Universe:  Two or more races population 16 years and over,
ACSSF,C20005G,97,1,0,,0,Total:,
ACSSF,C20005G,97,2,0,,0,Male:,
ACSSF,C20005G,97,3,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,C20005G,97,4,0,,0,No earnings,
ACSSF,C20005G,97,5,0,,0,With earnings:,
ACSSF,C20005G,97,6,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005G,97,7,0,,0,"$10,000 to $19,999",
ACSSF,C20005G,97,8,0,,0,"$20,000 to $29,999",
ACSSF,C20005G,97,9,0,,0,"$30,000 to $49,999",
ACSSF,C20005G,97,10,0,,0,"$50,000 to $74,999",
ACSSF,C20005G,97,11,0,,0,"$75,000 or more",
ACSSF,C20005G,97,12,0,,0,Other:,
ACSSF,C20005G,97,13,0,,0,No earnings,
ACSSF,C20005G,97,14,0,,0,With earnings:,
ACSSF,C20005G,97,15,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005G,97,16,0,,0,"$10,000 to $19,999",
ACSSF,C20005G,97,17,0,,0,"$20,000 to $29,999",
ACSSF,C20005G,97,18,0,,0,"$30,000 to $49,999",
ACSSF,C20005G,97,19,0,,0,"$50,000 to $74,999",
ACSSF,C20005G,97,20,0,,0,"$75,000 or more",
ACSSF,C20005G,97,21,0,,0,Female:,
ACSSF,C20005G,97,22,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,C20005G,97,23,0,,0,No earnings,
ACSSF,C20005G,97,24,0,,0,With earnings:,
ACSSF,C20005G,97,25,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005G,97,26,0,,0,"$10,000 to $19,999",
ACSSF,C20005G,97,27,0,,0,"$20,000 to $29,999",
ACSSF,C20005G,97,28,0,,0,"$30,000 to $49,999",
ACSSF,C20005G,97,29,0,,0,"$50,000 to $74,999",
ACSSF,C20005G,97,30,0,,0,"$75,000 or more",
ACSSF,C20005G,97,31,0,,0,Other:,
ACSSF,C20005G,97,32,0,,0,No earnings,
ACSSF,C20005G,97,33,0,,0,With earnings:,
ACSSF,C20005G,97,34,0,,0,"$1 to $9,999 or loss",
ACSSF,C20005G,97,35,0,,0,"$10,000 to $19,999",
ACSSF,C20005G,97,36,0,,0,"$20,000 to $29,999",
ACSSF,C20005G,97,37,0,,0,"$30,000 to $49,999",
ACSSF,C20005G,97,38,0,,0,"$50,000 to $74,999",
ACSSF,C20005G,97,39,0,,0,"$75,000 or more",
ACSSF,B20005I,98,0,7,95 CELLS,0,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO),Earnings
ACSSF,B20005I,98,0,0,,0,Universe:  Hispanic or Latino population 16 years and over,
ACSSF,B20005I,98,1,0,,0,Total:,
ACSSF,B20005I,98,2,0,,0,Male:,
ACSSF,B20005I,98,3,0,,0,"Worked full-time, year-round in the past 12 months:",
ACSSF,B20005I,98,4,0,,0,No earnings,
ACSSF,B20005I,98,5,0,,0,With earnings:,
ACSSF,B20005I,98,6,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005I,98,7,0,,0,"$2,500 to $4,999",
ACSSF,B20005I,98,8,0,,0,"$5,000 to $7,499",
ACSSF,B20005I,98,9,0,,0,"$7,500 to $9,999",
ACSSF,B20005I,98,10,0,,0,"$10,000 to $12,499",
ACSSF,B20005I,98,11,0,,0,"$12,500 to $14,999",
ACSSF,B20005I,98,12,0,,0,"$15,000 to $17,499",
ACSSF,B20005I,98,13,0,,0,"$17,500 to $19,999",
ACSSF,B20005I,98,14,0,,0,"$20,000 to $22,499",
ACSSF,B20005I,98,15,0,,0,"$22,500 to $24,999",
ACSSF,B20005I,98,16,0,,0,"$25,000 to $29,999",
ACSSF,B20005I,98,17,0,,0,"$30,000 to $34,999",
ACSSF,B20005I,98,18,0,,0,"$35,000 to $39,999",
ACSSF,B20005I,98,19,0,,0,"$40,000 to $44,999",
ACSSF,B20005I,98,20,0,,0,"$45,000 to $49,999",
ACSSF,B20005I,98,21,0,,0,"$50,000 to $54,999",
ACSSF,B20005I,98,22,0,,0,"$55,000 to $64,999",
ACSSF,B20005I,98,23,0,,0,"$65,000 to $74,999",
ACSSF,B20005I,98,24,0,,0,"$75,000 to $99,999",
ACSSF,B20005I,98,25,0,,0,"$100,000 or more",
ACSSF,B20005I,98,26,0,,0,Other:,
ACSSF,B20005I,98,27,0,,0,No earnings,
ACSSF,B20005I,98,28,0,,0,With earnings:,
ACSSF,B20005I,98,29,0,,0,"$1 to $2,499 or loss",
ACSSF,B20005I,98,30,0,,0,"$2,500 to $4,999",
ACSSF,B20005I,98,31,0,,0,"$5,000 to $7,499",
ACSSF,B20005I,98,32,0,,0,"$7,500 to $9,999",
ACSSF,B20005I,98,33,0,,0,"$10,000 to $12,499",
ACSSF,B20005I,98,34,0,,0,"$12,500 to $14,999",
ACSSF,B20005I,98,35,0,,0,"$15,000 to $17,499",
